5 18 0.00008306 0.075035219216 0.00000000 0.00000000 0.00000000 0.00000001
5 19 0.00011976 0.075035219332 0.00000000 0.00000000 0.00000000 0.00000001
5 20 0.00009204 0.075109042734 0.00000000 0.00000000 0.00000000 0.00000001
5 21 0.00010197 0.075109042819 0.00000000 0.00000000 0.00000000 0.00000001
5 22 0.00008982 0.075462932657 0.00000000 0.00000000 0.00000000 0.00000001
5 23 0.00015923 0.075462932884 0.00000000 0.00000000 0.00000000 0.00000002
5 24 0.00005337 0.075568958134 0.00000000 0.00000000 0.00000000 0.00000000
5 25 0.00010898 0.075568959047 0.00000000 0.00000000 0.00000001 0.00000000
6 8 3.63848197 0.067766198765 0.59808419 3.28116916 4.81707149 5.14031039
6 9 4.02690821 0.067766198765 0.73259732 5.91362118 4.38549858 5.91686995
6 10 0.00005814 0.069504981729 0.00000000 0.00000000 0.00000000 0.00000000
6 11 0.00006280 0.069504981729 0.00000000 0.00000000 0.00000000 0.00000000
6 12 0.00007382 0.069908323681 0.00000000 0.00000000 0.00000000 0.00000000
6 13 0.00007091 0.069908323681 0.00000000 0.00000000 0.00000000 0.00000000
6 14 0.00017782 0.070581620221 0.00000000 0.00000000 0.00000000 0.00000003
6 15 0.00032826 0.070581620222 0.00000001 0.00000000 0.00000000 0.00000011
6 16 0.17838657 0.071885037920 0.00152501 0.01112538 0.02058590 0.00011049
6 17 0.13882374 0.071885037921 0.00092358 0.01313021 0.00135928 0.00478254
6 18 0.12670521 0.072662666434 0.00077769 0.01237735 0.00339644 0.00028042
6 19 0.09909224 0.072662666550 0.00047566 0.00789014 0.00164175 0.00028739
6 20 0.17387369 0.072736489952 0.00146598 0.00813701 0.02063147 0.00146358
6 21 0.17202008 0.072736490037 0.00143489 0.01403853 0.01554672 0.00000566
6 22 0.10394750 0.073090379875 0.00052650 0.00052934 0.00013127 0.01014447
6 23 0.05392695 0.073090380102 0.00014170 0.00021347 0.00106234 0.00163231
6 24 0.02767269 0.073196405352 0.00003737 0.00014858 0.00039939 0.00021781
6 25 0.07054833 0.073196406265 0.00024287 0.00046210 0.00003500 0.00447996
7 8 4.02690822 0.067766198765 0.73259732 5.91362120 4.38549856 5.91687003
7 9 3.63848198 0.067766198765 0.59808419 3.28116923 4.81707148 5.14031040
7 10 0.00006280 0.069504981728 0.00000000 0.00000000 0.00000000 0.00000000
7 11 0.00005814 0.069504981728 0.00000000 0.00000000 0.00000000 0.00000000
7 12 0.00007091 0.069908323681 0.00000000 0.00000000 0.00000000 0.00000000
7 13 0.00007382 0.069908323681 0.00000000 0.00000000 0.00000000 0.00000000
7 14 0.00032826 0.070581620221 0.00000001 0.00000000 0.00000000 0.00000011
7 15 0.00017782 0.070581620221 0.00000000 0.00000000 0.00000000 0.00000003
7 16 0.13882375 0.071885037920 0.00092358 0.01313019 0.00135928 0.00478256
7 17 0.17838657 0.071885037920 0.00152501 0.01112538 0.02058589 0.00011050
7 18 0.09909167 0.072662666434 0.00047566 0.00789009 0.00164168 0.00028739
7 19 0.12670470 0.072662666550 0.00077769 0.01237723 0.00339642 0.00028043
7 20 0.17202075 0.072736489952 0.00143490 0.01403858 0.01554690 0.00000566
7 21 0.17387344 0.072736490036 0.00146598 0.00813703 0.02063138 0.00146356
7 22 0.05392688 0.073090379874 0.00014170 0.00021348 0.00106233 0.00163229
7 23 0.10394684 0.073090380102 0.00052649 0.00052936 0.00013126 0.01014432
7 24 0.07054797 0.073196405352 0.00024287 0.00046208 0.00003500 0.00447994
7 25 0.02767282 0.073196406265 0.00003737 0.00014854 0.00039941 0.00021784
