 0.41209  0.00000  0.00000  0.00000  0.00000  0.00000  0.00000  0.00000  0.00000  0.00000  0.00000  0.00000  0.00000  0.00000  0.00000  0.00000  0.00000  0.00000  0.00000  0.00000  0.00000 -8.24850 -8.24850 -8.00470 -8.00470 -7.96410 -7.96410 -1.52340 -1.52340  0.00000  0.00000  0.00000  0.00000 
 0.45788  0.00000  0.00000  0.00000  0.00000  0.00000  0.00000  0.00000  0.00000  0.00000  0.00000  0.00000  0.00000  0.00000  0.00000  0.00000  0.00000  0.00000  0.00000  0.00000  0.00000 -8.23370 -8.23370 -7.96560 -7.96560 -7.94130 -7.94130 -1.57350 -1.57350  0.00000  0.00000  0.00000  0.00000 
 0.48431  0.00000  0.00000  0.00000  0.00000  0.00000  0.00000  0.00000  0.00000  0.00000  0.00000  0.00000  0.00000  0.00000  0.00000  0.00000  0.00000  0.00000  0.00000  0.00000  0.00000  0.00000  0.00000 -7.98250 -7.98250 -7.94590 -7.94590 -1.55750 -1.55750  0.00000  0.00000  0.00000  0.00000 
 0.51075  0.00000  0.00000  0.00000  0.00000  0.00000  0.00000  0.00000  0.00000  0.00000  0.00000  0.00000  0.00000  0.00000  0.00000  0.00000  0.00000  0.00000  0.00000  0.00000  0.00000  0.00000  0.00000 -8.00720 -8.00720 -7.95040 -7.95040 -1.46860 -1.46860  0.00000  0.00000  0.00000  0.00000 
 0.53718  0.00000  0.00000  0.00000  0.00000  0.00000  0.00000  0.00000  0.00000  0.00000  0.00000  0.00000  0.00000  0.00000  0.00000  0.00000  0.00000  0.00000  0.00000  0.00000  0.00000  0.00000  0.00000 -8.02790 -8.02790 -7.96700 -7.96700 -1.36750 -1.36750 -0.34030 -0.34030  0.00000  0.00000 
 0.56362  0.00000  0.00000  0.00000  0.00000  0.00000  0.00000  0.00000  0.00000  0.00000  0.00000  0.00000  0.00000  0.00000  0.00000  0.00000  0.00000  0.00000  0.00000  0.00000  0.00000  0.00000  0.00000 -8.05670 -8.05670 -7.97560 -7.97560 -1.16910 -1.16910 -0.53170 -0.53170  0.00000  0.00000 
 0.59005  0.00000  0.00000  0.00000  0.00000  0.00000  0.00000  0.00000  0.00000  0.00000  0.00000  0.00000  0.00000  0.00000  0.00000  0.00000  0.00000  0.00000  0.00000  0.00000  0.00000  0.00000  0.00000 -8.08560 -8.08560 -7.95160 -7.95160 -0.98260 -0.98260 -0.85680 -0.85680  0.00000  0.00000 
 0.61649  0.00000  0.00000  0.00000  0.00000  0.00000  0.00000  0.00000  0.00000  0.00000  0.00000  0.00000  0.00000  0.00000  0.00000  0.00000  0.00000  0.00000  0.00000  0.00000  0.00000  0.00000  0.00000 -8.10630 -8.10630 -7.88300 -7.88300 -1.22660 -1.22660 -0.69061 -0.69061  0.00000  0.00000 
 0.64292  0.00000  0.00000  0.00000  0.00000  0.00000  0.00000  0.00000  0.00000  0.00000  0.00000  0.00000  0.00000  0.00000  0.00000  0.00000  0.00000  0.00000  0.00000  0.00000  0.00000  0.00000  0.00000 -8.12700 -8.12700 -7.78590 -7.78590 -1.64520 -1.64520 -0.42720 -0.42720  0.00000  0.00000 
 0.66936  0.00000  0.00000  0.00000  0.00000  0.00000  0.00000  0.00000  0.00000  0.00000  0.00000  0.00000  0.00000  0.00000  0.00000  0.00000  0.00000  0.00000  0.00000  0.00000  0.00000  0.00000  0.00000 -8.15580 -8.15580 -7.62400 -7.62400 -2.01100 -2.01100  0.00000  0.00000  0.00000  0.00000 
 0.69580  0.00000  0.00000  0.00000  0.00000  0.00000  0.00000  0.00000  0.00000  0.00000  0.00000  0.00000  0.00000  0.00000  0.00000  0.00000  0.00000  0.00000  0.00000  0.00000  0.00000  0.00000  0.00000 -8.16430 -8.16430 -7.46200 -7.46200 -2.28340 -2.28340  0.00000  0.00000  0.00000  0.00000 
 0.72223  0.00000  0.00000  0.00000  0.00000  0.00000  0.00000  0.00000  0.00000  0.00000  0.00000  0.00000  0.00000  0.00000  0.00000  0.00000  0.00000  0.00000  0.00000  0.00000  0.00000  0.00000  0.00000 -8.17660 -8.17660 -7.38710 -7.38710 -2.39700 -2.39700  0.00000  0.00000  0.00000  0.00000 
 0.74867  0.00000  0.00000  0.00000  0.00000  0.00000  0.00000  0.00000  0.00000  0.00000  0.00000  0.00000  0.00000  0.00000  0.00000  0.00000  0.00000  0.00000  0.00000  0.00000  0.00000  0.00000  0.00000 -8.17260 -8.17260 -7.38310 -7.38310 -2.41330 -2.41330 -0.00000  0.00000  0.00000  0.00000 
 0.77510  0.00000  0.00000  0.00000  0.00000  0.00000  0.00000  0.00000  0.00000  0.00000  0.00000  0.00000  0.00000  0.00000  0.00000  0.00000  0.00000  0.00000  0.00000  0.00000  0.00000  0.00000  0.00000 -8.18080 -8.18080 -7.37900 -7.37900 -2.44990 -2.44990 -0.00000  0.00000  0.00000  0.00000 
 0.80154  0.00000  0.00000  0.00000  0.00000  0.00000  0.00000  0.00000  0.00000  0.00000  0.00000  0.00000  0.00000  0.00000  0.00000  0.00000  0.00000  0.00000  0.00000  0.00000  0.00000  0.00000  0.00000 -8.17260 -8.17260 -7.36270 -7.36270 -2.53540 -2.53540  0.00000  0.00000  0.00000  0.00000 
 0.82797  0.00000  0.00000  0.00000  0.00000  0.00000  0.00000  0.00000  0.00000  0.00000  0.00000  0.00000  0.00000  0.00000  0.00000  0.00000  0.00000  0.00000  0.00000  0.00000  0.00000 -8.27440 -8.27440 -8.12790 -8.12790 -7.34240 -7.34240 -2.63710 -2.63710 -0.33340 -0.33340  0.00000  0.00000 
 0.85441  0.00000  0.00000  0.00000  0.00000  0.00000  0.00000  0.00000  0.00000  0.00000  0.00000  0.00000  0.00000  0.00000  0.00000  0.00000  0.00000  0.00000  0.00000  0.00000  0.00000 -8.21740 -8.21740 -8.06280 -8.06280 -7.30980 -7.30980 -2.75110 -2.75110 -0.67530 -0.67530  0.00000  0.00000 
 0.88084  0.00000  0.00000  0.00000  0.00000  0.00000  0.00000  0.00000  0.00000  0.00000  0.00000  0.00000  0.00000  0.00000  0.00000  0.00000  0.00000  0.00000  0.00000  0.00000  0.00000 -8.20120 -8.20120 -7.98140 -7.98140 -7.25280 -7.25280 -2.88950 -2.88950 -1.13930 -1.13930  0.00000  0.00000 
 0.90728  0.00000  0.00000  0.00000  0.00000  0.00000  0.00000  0.00000  0.00000  0.00000  0.00000  0.00000  0.00000  0.00000  0.00000  0.00000  0.00000  0.00000  0.00000  0.00000  0.00000 -8.16440 -8.16440 -7.91220 -7.91220 -7.16330 -7.16330 -3.05230 -3.05230 -1.61960 -1.61960  0.00000  0.00000 
 0.93371  0.00000  0.00000  0.00000  0.00000  0.00000  0.00000  0.00000  0.00000  0.00000  0.00000  0.00000  0.00000  0.00000  0.00000  0.00000  0.00000  0.00000  0.00000  0.00000  0.00000 -8.12380 -8.12380 -7.85520 -7.85520 -7.01680 -7.01680 -3.22320 -3.22320 -1.95340 -1.95340  0.00000  0.00000 
 0.96015  0.00000  0.00000  0.00000  0.00000  0.00000  0.00000  0.00000  0.00000  0.00000  0.00000  0.00000  0.00000  0.00000  0.00000  0.00000  0.00000  0.00000  0.00000  0.00000  0.00000 -8.05460 -8.05460 -7.82260 -7.82260 -6.89870 -6.89870 -3.38200 -3.38200 -2.16910 -2.16910  0.00000  0.00000 
 0.98659  0.00000  0.00000  0.00000  0.00000  0.00000  0.00000  0.00000  0.00000  0.00000  0.00000  0.00000  0.00000  0.00000  0.00000  0.00000  0.00000  0.00000  0.00000  0.00000  0.00000 -8.03430 -8.03430 -7.82260 -7.82260 -6.84580 -6.84580 -3.43080 -3.43080 -2.20570 -2.20570  0.00000  0.00000 
